38900,38950,5503,4911,5503,5176
38950,39000,5515,4919,5515,5184
39000,39050,5528,4926,5528,5191
39050,39100,5540,4934,5540,5199
39100,39150,5553,4941,5553,5206
39150,39200,5565,4949,5565,5214
39200,39250,5578,4956,5578,5221
39250,39300,5590,4964,5590,5229
39300,39350,5603,4971,5603,5236
39350,39400,5615,4979,5615,5244
39400,39450,5628,4986,5628,5251
39450,39500,5640,4994,5640,5259
39500,39550,5653,5001,5653,5266
39550,39600,5665,5009,5665,5274
39600,39650,5678,5016,5678,5281
39650,39700,5690,5024,5690,5289
39700,39750,5703,5031,5703,5296
39750,39800,5715,5039,5715,5304
39800,39850,5728,5046,5728,5311
39850,39900,5740,5054,5740,5319
39900,39950,5753,5061,5753,5326
39950,40000,5765,5069,5765,5334
40000,40050,5778,5076,5778,5341
40050,40100,5790,5084,5790,5349
40100,40150,5803,5091,5803,5356
40150,40200,5815,5099,5815,5364
40200,40250,5828,5106,5828,5371
40250,40300,5840,5114,5840,5379
40300,40350,5853,5121,5853,5386
40350,40400,5865,5129,5865,5394
40400,40450,5878,5136,5878,5401
40450,40500,5890,5144,5890,5409
40500,40550,5903,5151,5903,5416
40550,40600,5915,5159,5915,5424
40600,40650,5928,5166,5928,5431
40650,40700,5940,5174,5940,5439
40700,40750,5953,5181,5953,5446
40750,40800,5965,5189,5965,5454
40800,40850,5978,5196,5978,5461
40850,40900,5990,5204,5990,5469
40900,40950,6003,5211,6003,5476
40950,41000,6015,5219,6015,5484
41000,41050,6028,5226,6028,5491
41050,41100,6040,5234,6040,5499
41100,41150,6053,5241,6053,5506
41150,41200,6065,5249,6065,5514
41200,41250,6078,5256,6078,5521
41250,41300,6090,5264,6090,5529
41300,41350,6103,5271,6103,5536
41350,41400,6115,5279,6115,5544
41400,41450,6128,5286,6128,5551
41450,41500,6140,5294,6140,5559
41500,41550,6153,5301,6153,5566
41550,41600,6165,5309,6165,5574
41600,41650,6178,5316,6178,5581
41650,41700,6190,5324,6190,5589
41700,41750,6203,5331,6203,5596
41750,41800,6215,5339,6215,5604
41800,41850,6228,5346,6228,5611
41850,41900,6240,5354,6240,5619
41900,41950,6253,5361,6253,5626
41950,42000,6265,5369,6265,5634
42000,42050,6278,5376,6278,5641
42050,42100,6290,5384,6290,5649
42100,42150,6303,5391,6303,5656
42150,42200,6315,5399,6315,5664
42200,42250,6328,5406,6328,5671
42250,42300,6340,5414,6340,5679
42300,42350,6353,5421,6353,5686
42350,42400,6365,5429,6365,5694
42400,42450,6378,5436,6378,5701
42450,42500,6390,5444,6390,5709
42500,42550,6403,5451,6403,5716
42550,42600,6415,5459,6415,5724
42600,42650,6428,5466,6428,5731
42650,42700,6440,5474,6440,5739
42700,42750,6453,5481,6453,5746
42750,42800,6465,5489,6465,5754
42800,42850,6478,5496,6478,5761
42850,42900,6490,5504,6490,5769
42900,42950,6503,5511,6503,5776
42950,43000,6515,5519,6515,5784
43000,43050,6528,5526,6528,5791
43050,43100,6540,5534,6540,5799
43100,43150,6553,5541,6553,5806
43150,43200,6565,5549,6565,5814
43200,43250,6578,5556,6578,5821
43250,43300,6590,5564,6590,5829
43300,43350,6603,5571,6603,5836
43350,43400,6615,5579,6615,5844
43400,43450,6628,5586,6628,5851
43450,43500,6640,5594,6640,5859
43500,43550,6653,5601,6653,5866
43550,43600,6665,5609,6665,5874
43600,43650,6678,5616,6678,5881
43650,43700,6690,5624,6690,5889
43700,43750,6703,5631,6703,5896
43750,43800,6715,5639,6715,5904
43800,43850,6728,5646,6728,5911
43850,43900,6740,5654,6740,5919
43900,43950,6753,5661,6753,5926
43950,44000,6765,5669,6765,5934
44000,44050,6778,5676,6778,5941
44050,44100,6790,5684,6790,5949
44100,44150,6803,5691,6803,5956
44150,44200,6815,5699,6815,5964
44200,44250,6828,5706,6828,5971
44250,44300,6840,5714,6840,5979
44300,44350,6853,5721,6853,5986
44350,44400,6865,5729,6865,5994
44400,44450,6878,5736,6878,6001
44450,44500,6890,5744,6890,6009
44500,44550,6903,5751,6903,6016
44550,44600,6915,5759,6915,6024
44600,44650,6928,5766,6928,6031
44650,44700,6940,5774,6940,6039
44700,44750,6953,5781,6953,6046
44750,44800,6965,5789,6965,6054
44800,44850,6978,5796,6978,6061
44850,44900,6990,5804,6990,6069
44900,44950,7003,5811,7003,6076
44950,45000,7015,5819,7015,6084
45000,45050,7028,5826,7028,6091
45050,45100,7040,5834,7040,6099
45100,45150,7053,5841,7053,6106
45150,45200,7065,5849,7065,6114
45200,45250,7078,5856,7078,6121
45250,45300,7090,5864,7090,6129
45300,45350,7103,5871,7103,6136
45350,45400,7115,5879,7115,6144
45400,45450,7128,5886,7128,6151
45450,45500,7140,5894,7140,6159
45500,45550,7153,5901,7153,6166
45550,45600,7165,5909,7165,6174
45600,45650,7178,5916,7178,6181
45650,45700,7190,5924,7190,6189
45700,45750,7203,5931,7203,6196
45750,45800,7215,5939,7215,6204
45800,45850,7228,5946,7228,6211
45850,45900,7240,5954,7240,6219
45900,45950,7253,5961,7253,6226
45950,46000,7265,5969,7265,6234
46000,46050,7278,5976,7278,6241
46050,46100,7290,5984,7290,6249
46100,46150,7303,5991,7303,6256
46150,46200,7315,5999,7315,6264
46200,46250,7328,6006,7328,6271
46250,46300,7340,6014,7340,6279
46300,46350,7353,6021,7353,6286
46350,46400,7365,6029,7365,6294
46400,46450,7378,6036,7378,6301
46450,46500,7390,6044,7390,6309
46500,46550,7403,6051,7403,6316
46550,46600,7415,6059,7415,6324
46600,46650,7428,6066,7428,6331
46650,46700,7440,6074,7440,6339
46700,46750,7453,6081,7453,6346
46750,46800,7465,6089,7465,6354
46800,46850,7478,6096,7478,6361
46850,46900,7490,6104,7490,6369
46900,46950,7503,6111,7503,6376
46950,47000,7515,6119,7515,6384
47000,47050,7528,6126,7528,6391
47050,47100,7540,6134,7540,6399
47100,47150,7553,6141,7553,6406
47150,47200,7565,6149,7565,6414
47200,47250,7578,6156,7578,6421
47250,47300,7590,6164,7590,6429
47300,47350,7603,6171,7603,6436
47350,47400,7615,6179,7615,6444
47400,47450,7628,6186,7628,6451
47450,47500,7640,6194,7640,6459
47500,47550,7653,6201,7653,6466
47550,47600,7665,6209,7665,6474
47600,47650,7678,6216,7678,6481
47650,47700,7690,6224,7690,6489
47700,47750,7703,6231,7703,6496
47750,47800,7715,6239,7715,6504
47800,47850,7728,6246,7728,6511
47850,47900,7740,6254,7740,6519
47900,47950,7753,6261,7753,6526
47950,48000,7765,6269,7765,6534
48000,48050,7778,6276,7778,6541
48050,48100,7790,6284,7790,6549
48100,48150,7803,6291,7803,6556
48150,48200,7815,6299,7815,6564
48200,48250,7828,6306,7828,6571
48250,48300,7840,6314,7840,6579
48300,48350,7853,6321,7853,6586
48350,48400,7865,6329,7865,6594
48400,48450,7878,6336,7878,6601
48450,48500,7890,6344,7890,6609
48500,48550,7903,6351,7903,6616
48550,48600,7915,6359,7915,6624
48600,48650,7928,6366,7928,6631
48650,48700,7940,6374,7940,6639
48700,48750,7953,6381,7953,6646
48750,48800,7965,6389,7965,6654
48800,48850,7978,6396,7978,6661
48850,48900,7990,6404,7990,6669
48900,48950,8003,6411,8003,6676
48950,49000,8015,6419,8015,6684
49000,49050,8028,6426,8028,6691
49050,49100,8040,6434,8040,6699
49100,49150,8053,6441,8053,6706
49150,49200,8065,6449,8065,6714
49200,49250,8078,6456,8078,6721
49250,49300,8090,6464,8090,6729
49300,49350,8103,6471,8103,6736
49350,49400,8115,6479,8115,6744
49400,49450,8128,6486,8128,6751
49450,49500,8140,6494,8140,6759
49500,49550,8153,6501,8153,6766
49550,49600,8165,6509,8165,6774
49600,49650,8178,6516,8178,6781
49650,49700,8190,6524,8190,6789
49700,49750,8203,6531,8203,6796
49750,49800,8215,6539,8215,6804
49800,49850,8228,6546,8228,6811
49850,49900,8240,6554,8240,6819
49900,49950,8253,6561,8253,6826
49950,50000,8265,6569,8265,6834
50000,50050,8278,6576,8278,6841
50050,50100,8290,6584,8290,6849
50100,50150,8303,6591,8303,6856
50150,50200,8315,6599,8315,6864
50200,50250,8328,6606,8328,6871
50250,50300,8340,6614,8340,6879
50300,50350,8353,6621,8353,6886
50350,50400,8365,6629,8365,6894
50400,50450,8378,6636,8378,6904
50450,50500,8390,6644,8390,6916
50500,50550,8403,6651,8403,6929
50550,50600,8415,6659,8415,6941
50600,50650,8428,6666,8428,6954
50650,50700,8440,6674,8440,6966
50700,50750,8453,6681,8453,6979
50750,50800,8465,6689,8465,6991
50800,50850,8478,6696,8478,7004
50850,50900,8490,6704,8490,7016
50900,50950,8503,6711,8503,7029
50950,51000,8515,6719,8515,7041
51000,51050,8528,6726,8528,7054
51050,51100,8540,6734,8540,7066
51100,51150,8553,6741,8553,7079
51150,51200,8565,6749,8565,7091
51200,51250,8578,6756,8578,7104
51250,51300,8590,6764,8590,7116
51300,51350,8603,6771,8603,7129
51350,51400,8615,6779,8615,7141
51400,51450,8628,6786,8628,7154
51450,51500,8640,6794,8640,7166
51500,51550,8653,6801,8653,7179
51550,51600,8665,6809,8665,7191
51600,51650,8678,6816,8678,7204
51650,51700,8690,6824,8690,7216
51700,51750,8703,6831,8703,7229
51750,51800,8715,6839,8715,7241
51800,51850,8728,6846,8728,7254
51850,51900,8740,6854,8740,7266
51900,51950,8753,6861,8753,7279
51950,52000,8765,6869,8765,7291
52000,52050,8778,6876,8778,7304
52050,52100,8790,6884,8790,7316
52100,52150,8803,6891,8803,7329
52150,52200,8815,6899,8815,7341
52200,52250,8828,6906,8828,7354
52250,52300,8840,6914,8840,7366
52300,52350,8853,6921,8853,7379
52350,52400,8865,6929,8865,7391
52400,52450,8878,6936,8878,7404
52450,52500,8890,6944,8890,7416
52500,52550,8903,6951,8903,7429
52550,52600,8915,6959,8915,7441
52600,52650,8928,6966,8928,7454
52650,52700,8940,6974,8940,7466
52700,52750,8953,6981,8953,7479
52750,52800,8965,6989,8965,7491
52800,52850,8978,6996,8978,7504
52850,52900,8990,7004,8990,7516
52900,52950,9003,7011,9003,7529
52950,53000,9015,7019,9015,7541
53000,53050,9028,7026,9028,7554
53050,53100,9040,7034,9040,7566
53100,53150,9053,7041,9053,7579
53150,53200,9065,7049,9065,7591
53200,53250,9078,7056,9078,7604
53250,53300,9090,7064,9090,7616
53300,53350,9103,7071,9103,7629
53350,53400,9115,7079,9115,7641
53400,53450,9128,7086,9128,7654
53450,53500,9140,7094,9140,7666
53500,53550,9153,7101,9153,7679
53550,53600,9165,7109,9165,7691
53600,53650,9178,7116,9178,7704
53650,53700,9190,7124,9190,7716
53700,53750,9203,7131,9203,7729
53750,53800,9215,7139,9215,7741
53800,53850,9228,7146,9228,7754
53850,53900,9240,7154,9240,7766
53900,53950,9253,7161,9253,7779
53950,54000,9265,7169,9265,7791
54000,54050,9278,7176,9278,7804
54050,54100,9290,7184,9290,7816
54100,54150,9303,7191,9303,7829
54150,54200,9315,7199,9315,7841
54200,54250,9328,7206,9328,7854
54250,54300,9340,7214,9340,7866
54300,54350,9353,7221,9353,7879
54350,54400,9365,7229,9365,7891
54400,54450,9378,7236,9378,7904
54450,54500,9390,7244,9390,7916
54500,54550,9403,7251,9403,7929
54550,54600,9415,7259,9415,7941
54600,54650,9428,7266,9428,7954
54650,54700,9440,7274,9440,7966
54700,54750,9453,7281,9453,7979
54750,54800,9465,7289,9465,7991
54800,54850,9478,7296,9478,8004
54850,54900,9490,7304,9490,8016
54900,54950,9503,7311,9503,8029
54950,55000,9515,7319,9515,8041
55000,55050,9528,7326,9528,8054
55050,55100,9540,7334,9540,8066
55100,55150,9553,7341,9553,8079
55150,55200,9565,7349,9565,8091
55200,55250,9578,7356,9578,8104
55250,55300,9590,7364,9590,8116
55300,55350,9603,7371,9603,8129
55350,55400,9615,7379,9615,8141
55400,55450,9628,7386,9628,8154
55450,55500,9640,7394,9640,8166
55500,55550,9653,7401,9653,8179
55550,55600,9665,7409,9665,8191
55600,55650,9678,7416,9678,8204
55650,55700,9690,7424,9690,8216
55700,55750,9703,7431,9703,8229
55750,55800,9715,7439,9715,8241
55800,55850,9728,7446,9728,8254
55850,55900,9740,7454,9740,8266
55900,55950,9753,7461,9753,8279
55950,56000,9765,7469,9765,8291
56000,56050,9778,7476,9778,8304
56050,56100,9790,7484,9790,8316
56100,56150,9803,7491,9803,8329
56150,56200,9815,7499,9815,8341
56200,56250,9828,7506,9828,8354
56250,56300,9840,7514,9840,8366
56300,56350,9853,7521,9853,8379
56350,56400,9865,7529,9865,8391
56400,56450,9878,7536,9878,8404
56450,56500,9890,7544,9890,8416
56500,56550,9903,7551,9903,8429
56550,56600,9915,7559,9915,8441
56600,56650,9928,7566,9928,8454
56650,56700,9940,7574,9940,8466
56700,56750,9953,7581,9953,8479
56750,56800,9965,7589,9965,8491
56800,56850,9978,7596,9978,8504
56850,56900,9990,7604,9990,8516
56900,56950,10003,7611,10003,8529
56950,57000,10015,7619,10015,8541
57000,57050,10028,7626,10028,8554
57050,57100,10040,7634,10040,8566
57100,57150,10053,7641,10053,8579
57150,57200,10065,7649,10065,8591
57200,57250,10078,7656,10078,8604
57250,57300,10090,7664,10090,8616
57300,57350,10103,7671,10103,8629
57350,57400,10115,7679,10115,8641
57400,57450,10128,7686,10128,8654
57450,57500,10140,7694,10140,8666
57500,57550,10153,7701,10153,8679
57550,57600,10165,7709,10165,8691
57600,57650,10178,7716,10178,8704
57650,57700,10190,7724,10190,8716
57700,57750,10203,7731,10203,8729
57750,57800,10215,7739,10215,8741
57800,57850,10228,7746,10228,8754
57850,57900,10240,7754,10240,8766
57900,57950,10253,7761,10253,8779
57950,58000,10265,7769,10265,8791
58000,58050,10278,7776,10278,8804
58050,58100,10290,7784,10290,8816
58100,58150,10303,7791,10303,8829
58150,58200,10315,7799,10315,8841
58200,58250,10328,7806,10328,8854
58250,58300,10340,7814,10340,8866
58300,58350,10353,7821,10353,8879
58350,58400,10365,7829,10365,8891
58400,58450,10378,7836,10378,8904
58450,58500,10390,7844,10390,8916
58500,58550,10403,7851,10403,8929
58550,58600,10415,7859,10415,8941
58600,58650,10428,7866,10428,8954
58650,58700,10440,7874,10440,8966
58700,58750,10453,7881,10453,8979
58750,58800,10465,7889,10465,8991
58800,58850,10478,7896,10478,9004
58850,58900,10490,7904,10490,9016
58900,58950,10503,7911,10503,9029
58950,59000,10515,7919,10515,9041
59000,59050,10528,7926,10528,9054
59050,59100,10540,7934,10540,9066
59100,59150,10553,7941,10553,9079
59150,59200,10565,7949,10565,9091
59200,59250,10578,7956,10578,9104
59250,59300,10590,7964,10590,9116
59300,59350,10603,7971,10603,9129
59350,59400,10615,7979,10615,9141
59400,59450,10628,7986,10628,9154
59450,59500,10640,7994,10640,9166
59500,59550,10653,8001,10653,9179
59550,59600,10665,8009,10665,9191
59600,59650,10678,8016,10678,9204
59650,59700,10690,8024,10690,9216
59700,59750,10703,8031,10703,9229
59750,59800,10715,8039,10715,9241
59800,59850,10728,8046,10728,9254
59850,59900,10740,8054,10740,9266
59900,59950,10753,8061,10753,9279
59950,60000,10765,8069,10765,9291
60000,60050,10778,8076,10778,9304
60050,60100,10790,8084,10790,9316
60100,60150,10803,8091,10803,9329
60150,60200,10815,8099,10815,9341
60200,60250,10828,8106,10828,9354
60250,60300,10840,8114,10840,9366
60300,60350,10853,8121,10853,9379
60350,60400,10865,8129,10865,9391
60400,60450,10878,8136,10878,9404
60450,60500,10890,8144,10890,9416
60500,60550,10903,8151,10903,9429
60550,60600,10915,8159,10915,9441
60600,60650,10928,8166,10928,9454
60650,60700,10940,8174,10940,9466
60700,60750,10953,8181,10953,9479
60750,60800,10965,8189,10965,9491
60800,60850,10978,8196,10978,9504
60850,60900,10990,8204,10990,9516
60900,60950,11003,8211,11003,9529
60950,61000,11015,8219,11015,9541
61000,61050,11028,8226,11028,9554
61050,61100,11040,8234,11040,9566
61100,61150,11053,8241,11053,9579
61150,61200,11065,8249,11065,9591
61200,61250,11078,8256,11078,9604
61250,61300,11090,8264,11090,9616
61300,61350,11103,8271,11103,9629
61350,61400,11115,8279,11115,9641
61400,61450,11128,8286,11128,9654
61450,61500,11140,8294,11140,9666
61500,61550,11153,8301,11153,9679
61550,61600,11165,8309,11165,9691
61600,61650,11178,8316,11178,9704
61650,61700,11190,8324,11190,9716
61700,61750,11203,8331,11203,9729
61750,61800,11215,8339,11215,9741
61800,61850,11228,8346,11228,9754
61850,61900,11240,8354,11240,9766
61900,61950,11253,8361,11253,9779
61950,62000,11265,8369,11265,9791
62000,62050,11278,8376,11278,9804
62050,62100,11290,8384,11290,9816
62100,62150,11303,8391,11303,9829
62150,62200,11315,8399,11315,9841
62200,62250,11328,8406,11328,9854
62250,62300,11340,8414,11340,9866
62300,62350,11353,8421,11353,9879
62350,62400,11365,8429,11365,9891
62400,62450,11378,8436,11378,9904
62450,62500,11390,8444,11390,9916
62500,62550,11403,8451,11403,9929
62550,62600,11415,8459,11415,9941
62600,62650,11428,8466,11428,9954
62650,62700,11440,8474,11440,9966
62700,62750,11453,8481,11453,9979
62750,62800,11465,8489,11465,9991
62800,62850,11478,8496,11478,10004
62850,62900,11490,8504,11490,10016
62900,62950,11503,8511,11503,10029
62950,63000,11515,8519,11515,10041
63000,63050,11528,8526,11528,10054
63050,63100,11540,8534,11540,10066
63100,63150,11553,8541,11553,10079
63150,63200,11565,8549,11565,10091
63200,63250,11578,8556,11578,10104
63250,63300,11590,8564,11590,10116
63300,63350,11603,8571,11603,10129
63350,63400,11615,8579,11615,10141
63400,63450,11628,8586,11628,10154
63450,63500,11640,8594,11640,10166
63500,63550,11653,8601,11653,10179
63550,63600,11665,8609,11665,10191
63600,63650,11678,8616,11678,10204
63650,63700,11690,8624,11690,10216
63700,63750,11703,8631,11703,10229
63750,63800,11715,8639,11715,10241
63800,63850,11728,8646,11728,10254
63850,63900,11740,8654,11740,10266
63900,63950,11753,8661,11753,10279
63950,64000,11765,8669,11765,10291
64000,64050,11778,8676,11778,10304
64050,64100,11790,8684,11790,10316
64100,64150,11803,8691,11803,10329
64150,64200,11815,8699,11815,10341
64200,64250,11828,8706,11828,10354
64250,64300,11840,8714,11840,10366
64300,64350,11853,8721,11853,10379
64350,64400,11865,8729,11865,10391
64400,64450,11878,8736,11878,10404
64450,64500,11890,8744,11890,10416
64500,64550,11903,8751,11903,10429
64550,64600,11915,8759,11915,10441
64600,64650,11928,8766,11928,10454
64650,64700,11940,8774,11940,10466
64700,64750,11953,8781,11953,10479
64750,64800,11965,8789,11965,10491
64800,64850,11978,8796,11978,10504
64850,64900,11990,8804,11990,10516
64900,64950,12003,8811,12003,10529
64950,65000,12015,8819,12015,10541
65000,65050,12028,8826,12028,10554
65050,65100,12040,8834,12040,10566
65100,65150,12053,8841,12053,10579
65150,65200,12065,8849,12065,10591
65200,65250,12078,8856,12078,10604
65250,65300,12090,8864,12090,10616
65300,65350,12103,8871,12103,10629
65350,65400,12115,8879,12115,10641
65400,65450,12128,8886,12128,10654
65450,65500,12140,8894,12140,10666
65500,65550,12153,8901,12153,10679
65550,65600,12165,8909,12165,10691
65600,65650,12178,8916,12178,10704
65650,65700,12190,8924,12190,10716
65700,65750,12203,8931,12203,10729
65750,65800,12215,8939,12215,10741
65800,65850,12228,8946,12228,10754
65850,65900,12240,8954,12240,10766
65900,65950,12253,8961,12253,10779
65950,66000,12265,8969,12265,10791
66000,66050,12278,8976,12278,10804
66050,66100,12290,8984,12290,10816
66100,66150,12303,8991,12303,10829
66150,66200,12315,8999,12315,10841
66200,66250,12328,9006,12328,10854
66250,66300,12340,9014,12340,10866
66300,66350,12353,9021,12353,10879
66350,66400,12365,9029,12365,10891
66400,66450,12378,9036,12378,10904
66450,66500,12390,9044,12390,10916
66500,66550,12403,9051,12403,10929
66550,66600,12415,9059,12415,10941
66600,66650,12428,9066,12428,10954
66650,66700,12440,9074,12440,10966
66700,66750,12453,9081,12453,10979
66750,66800,12465,9089,12465,10991
66800,66850,12478,9096,12478,11004
66850,66900,12490,9104,12490,11016
66900,66950,12503,9111,12503,11029
66950,67000,12515,9119,12515,11041
67000,67050,12528,9126,12528,11054
67050,67100,12540,9134,12540,11066
67100,67150,12553,9141,12553,11079
67150,67200,12565,9149,12565,11091
67200,67250,12578,9156,12578,11104
67250,67300,12590,9164,12590,11116
67300,67350,12603,9171,12603,11129
67350,67400,12615,9179,12615,11141
67400,67450,12628,9186,12628,11154
67450,67500,12640,9194,12640,11166
67500,67550,12653,9201,12653,11179
67550,67600,12665,9209,12665,11191
67600,67650,12678,9216,12678,11204
67650,67700,12690,9224,12690,11216
67700,67750,12703,9231,12703,11229
67750,67800,12715,9239,12715,11241
67800,67850,12728,9246,12728,11254
67850,67900,12740,9254,12740,11266
67900,67950,12753,9261,12753,11279
67950,68000,12765,9269,12765,11291
68000,68050,12778,9276,12778,11304
68050,68100,12790,9284,12790,11316
68100,68150,12803,9291,12803,11329
68150,68200,12815,9299,12815,11341
68200,68250,12828,9306,12828,11354
68250,68300,12840,9314,12840,11366
68300,68350,12853,9321,12853,11379
68350,68400,12865,9329,12865,11391
68400,68450,12878,9336,12878,11404
68450,68500,12890,9344,12890,11416
68500,68550,12903,9351,12903,11429
68550,68600,12915,9359,12915,11441
68600,68650,12928,9366,12928,11454
68650,68700,12940,9374,12940,11466
68700,68750,12953,9381,12953,11479
68750,68800,12965,9389,12965,11491
68800,68850,12978,9396,12978,11504
68850,68900,12990,9404,12990,11516
68900,68950,13003,9411,13003,11529
68950,69000,13015,9419,13015,11541
69000,69050,13028,9426,13028,11554
69050,69100,13040,9434,13040,11566
69100,69150,13053,9441,13053,11579
69150,69200,13065,9449,13065,11591
69200,69250,13078,9456,13078,11604
69250,69300,13090,9464,13090,11616
69300,69350,13103,9471,13103,11629
69350,69400,13115,9479,13115,11641
69400,69450,13128,9486,13128,11654
69450,69500,13140,9494,13140,11666
69500,69550,13153,9501,13153,11679
69550,69600,13165,9509,13165,11691
69600,69650,13178,9516,13178,11704
69650,69700,13190,9524,13190,11716
69700,69750,13203,9531,13203,11729
69750,69800,13215,9539,13215,11741
69800,69850,13228,9546,13228,11754
69850,69900,13240,9554,13240,11766
69900,69950,13253,9561,13253,11779
69950,70000,13265,9569,13265,11791
70000,70050,13278,9576,13278,11804
70050,70100,13290,9584,13290,11816
70100,70150,13303,9591,13303,11829
70150,70200,13315,9599,13315,11841
70200,70250,13328,9606,13328,11854
70250,70300,13340,9614,13340,11866
70300,70350,13353,9621,13353,11879
70350,70400,13365,9629,13365,11891
70400,70450,13378,9636,13378,11904
70450,70500,13390,9644,13390,11916
70500,70550,13403,9651,13403,11929
70550,70600,13415,9659,13415,11941
70600,70650,13428,9666,13428,11954
70650,70700,13440,9674,13440,11966
70700,70750,13453,9681,13453,11979
70750,70800,13465,9689,13465,11991
70800,70850,13478,9696,13478,12004
70850,70900,13490,9704,13490,12016
70900,70950,13503,9711,13503,12029
70950,71000,13515,9719,13515,12041
71000,71050,13528,9726,13528,12054
71050,71100,13540,9734,13540,12066
71100,71150,13553,9741,13553,12079
71150,71200,13565,9749,13565,12091
71200,71250,13578,9756,13578,12104
71250,71300,13590,9764,13590,12116
71300,71350,13603,9771,13603,12129
71350,71400,13615,9779,13615,12141
71400,71450,13628,9786,13628,12154
71450,71500,13640,9794,13640,12166
71500,71550,13653,9801,13653,12179
71550,71600,13665,9809,13665,12191
71600,71650,13678,9816,13678,12204
71650,71700,13690,9824,13690,12216
71700,71750,13703,9831,13703,12229
71750,71800,13715,9839,13715,12241
71800,71850,13728,9846,13728,12254
71850,71900,13740,9854,13740,12266
71900,71950,13753,9861,13753,12279
71950,72000,13765,9869,13765,12291
72000,72050,13778,9876,13778,12304
72050,72100,13790,9884,13790,12316
72100,72150,13803,9891,13803,12329
72150,72200,13815,9899,13815,12341
72200,72250,13828,9906,13828,12354
72250,72300,13840,9914,13840,12366
72300,72350,13853,9921,13853,12379
72350,72400,13865,9929,13865,12391
72400,72450,13878,9936,13878,12404
72450,72500,13890,9944,13890,12416
72500,72550,13903,9951,13903,12429
72550,72600,13915,9959,13915,12441
72600,72650,13928,9966,13928,12454
72650,72700,13940,9974,13940,12466
72700,72750,13953,9981,13953,12479
72750,72800,13965,9989,13965,12491
72800,72850,13978,9996,13978,12504
72850,72900,13990,10004,13990,12516
72900,72950,14003,10011,14003,12529
72950,73000,14015,10019,14015,12541
73000,73050,14028,10026,14028,12554
73050,73100,14040,10034,14040,12566
73100,73150,14053,10041,14053,12579
73150,73200,14065,10049,14065,12591
73200,73250,14078,10056,14078,12604
73250,73300,14090,10064,14090,12616
73300,73350,14103,10071,14103,12629
73350,73400,14115,10079,14115,12641
73400,73450,14128,10086,14128,12654
73450,73500,14140,10094,14140,12666
73500,73550,14153,10101,14153,12679
73550,73600,14165,10109,14165,12691
73600,73650,14178,10116,14178,12704
73650,73700,14190,10124,14190,12716
73700,73750,14203,10131,14203,12729
73750,73800,14215,10139,14215,12741
73800,73850,14228,10146,14228,12754
73850,73900,14240,10154,14240,12766
73900,73950,14253,10161,14253,12779
73950,74000,14265,10169,14265,12791
74000,74050,14278,10176,14278,12804
74050,74100,14290,10184,14290,12816
74100,74150,14303,10191,14303,12829
74150,74200,14315,10199,14315,12841
74200,74250,14328,10206,14328,12854
74250,74300,14340,10214,14340,12866
74300,74350,14353,10221,14353,12879
74350,74400,14365,10229,14365,12891
74400,74450,14378,10236,14378,12904
74450,74500,14390,10244,14390,12916
74500,74550,14403,10251,14403,12929
74550,74600,14415,10259,14415,12941
74600,74650,14428,10266,14428,12954
74650,74700,14440,10274,14440,12966
74700,74750,14453,10281,14453,12979
74750,74800,14465,10289,14465,12991
74800,74850,14478,10296,14478,13004
74850,74900,14490,10304,14490,13016
74900,74950,14503,10311,14503,13029
74950,75000,14515,10319,14515,13041
75000,75050,14528,10326,14528,13054
75050,75100,14540,10334,14540,13066
75100,75150,14553,10341,14553,13079
75150,75200,14565,10349,14565,13091
75200,75250,14578,10356,14578,13104
75250,75300,14590,10364,14590,13116
75300,75350,14603,10374,14603,13129
75350,75400,14615,10386,14615,13141
75400,75450,14628,10399,14628,13154
75450,75500,14640,10411,14640,13166
75500,75550,14653,10424,14653,13179
75550,75600,14665,10436,14665,13191
75600,75650,14678,10449,14678,13204
75650,75700,14690,10461,14690,13216
75700,75750,14703,10474,14703,13229
75750,75800,14715,10486,14715,13241
75800,75850,14728,10499,14728,13254
75850,75900,14740,10511,14740,13266
75900,75950,14753,10524,14753,13279
75950,76000,14765,10536,14766,13291
76000,76050,14778,10549,14780,13304
76050,76100,14790,10561,14794,13316
76100,76150,14803,10574,14808,13329
76150,76200,14815,10586,14822,13341
76200,76250,14828,10599,14836,13354
76250,76300,14840,10611,14850,13366
76300,76350,14853,10624,14864,13379
76350,76400,14865,10636,14878,13391
76400,76450,14878,10649,14892,13404
76450,76500,14890,10661,14906,13416
76500,76550,14903,10674,14920,13429
76550,76600,14915,10686,14934,13441
76600,76650,14928,10699,14948,13454
76650,76700,14940,10711,14962,13466
76700,76750,14953,10724,14976,13479
76750,76800,14965,10736,14990,13491
76800,76850,14978,10749,15004,13504
76850,76900,14990,10761,15018,13516
76900,76950,15003,10774,15032,13529
76950,77000,15015,10786,15046,13541
77000,77050,15028,10799,15060,13554
77050,77100,15040,10811,15074,13566
77100,77150,15053,10824,15088,13579
77150,77200,15065,10836,15102,13591
77200,77250,15078,10849,15116,13604
77250,77300,15090,10861,15130,13616
77300,77350,15103,10874,15144,13629
77350,77400,15115,10886,15158,13641
77400,77450,15128,10899,15172,13654
77450,77500,15140,10911,15186,13666
77500,77550,15153,10924,15200,13679
77550,77600,15165,10936,15214,13691
77600,77650,15178,10949,15228,13704
77650,77700,15190,10961,15242,13716
77700,77750,15203,10974,15256,13729
